YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-01,WEEKDAY,15,TRAIN,DT10/TE11,13611,8114
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,DT10/TE11,3210,2760
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,CG1/DT35,8169,6694
2024-01,WEEKDAY,19,TRAIN,CG1/DT35,46376,12629
2024-01,WEEKDAY,20,TRAIN,PW1,2387,789
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,PW1,973,409
2024-01,WEEKDAY,10,TRAIN,NS21/DT11,51097,52564
2024-01,WEEKENDS/HOLIDAY,10,TRAIN,NS21/DT11,26042,26308
2024-01,WEEKDAY,23,TRAIN,EW27,5182,25683
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,EW27,2270,12813
2024-01,WEEKDAY,6,TRAIN,NS10,106982,24346
2024-01,WEEKENDS/HOLIDAY,6,TRAIN,NS10,14589,3837
2024-01,WEEKDAY,5,TRAIN,NE1/CC29,2038,280
2024-01,WEEKENDS/HOLIDAY,5,TRAIN,NE1/CC29,1027,29
2024-01,WEEKDAY,17,TRAIN,SE4,4237,6865
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,SE4,1811,1939
2024-01,WEEKENDS/HOLIDAY,6,TRAIN,CC2,101,339
2024-01,WEEKDAY,6,TRAIN,CC2,440,2130
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,EW29,3525,6801
2024-01,WEEKDAY,8,TRAIN,EW29,9075,80127
2024-01,WEEKDAY,21,TRAIN,DT7,1785,4023
2024-01,WEEKENDS/HOLIDAY,21,TRAIN,DT7,575,1394
2024-01,WEEKDAY,13,TRAIN,EW26,27583,19730
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,EW26,16048,11143
2024-01,WEEKDAY,19,TRAIN,CC14,9212,17013
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,CC14,2349,3527
2024-01,WEEKENDS/HOLIDAY,14,TRAIN,SW6,1671,1509
2024-01,WEEKDAY,14,TRAIN,SW6,4987,5279
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,EW29,6398,4165
2024-01,WEEKDAY,15,TRAIN,EW29,11781,4575
2024-01,WEEKENDS/HOLIDAY,5,TRAIN,NE10,197,65
2024-01,WEEKDAY,5,TRAIN,NE10,1826,561
2024-01,WEEKENDS/HOLIDAY,18,TRAIN,CE1/DT16,33006,24382
2024-01,WEEKDAY,18,TRAIN,CE1/DT16,59968,50384
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,NE5,7182,5731
2024-01,WEEKDAY,20,TRAIN,NE5,24604,11705
2024-01,WEEKENDS/HOLIDAY,21,TRAIN,NE8,27545,12517
2024-01,WEEKDAY,21,TRAIN,NE8,42292,30065
2024-01,WEEKDAY,10,TRAIN,NS27/CE2/TE20,1835,7126
2024-01,WEEKENDS/HOLIDAY,10,TRAIN,NS27/CE2/TE20,793,1521
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,CC16,3371,2253
2024-01,WEEKDAY,11,TRAIN,CC16,7744,4347
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,EW17,12484,14728
2024-01,WEEKDAY,17,TRAIN,EW17,41761,50686
2024-01,WEEKDAY,14,TRAIN,DT25,3412,3361
2024-01,WEEKENDS/HOLIDAY,14,TRAIN,DT25,1687,1572
2024-01,WEEKDAY,13,TRAIN,CC28,3632,2853
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,CC28,2365,1759
2024-01,WEEKDAY,5,TRAIN,NE9,3118,33
2024-01,WEEKENDS/HOLIDAY,5,TRAIN,NE9,378,0
2024-01,WEEKDAY,17,TRAIN,EW12/DT14,117691,78421
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,EW12/DT14,49880,41160
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,PE7,356,2132
2024-01,WEEKDAY,22,TRAIN,PE7,1700,4459
2024-01,WEEKDAY,19,TRAIN,BP9,1923,5569
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,BP9,680,994
2024-01,WEEKDAY,15,TRAIN,DT7,7334,5819
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,DT7,1511,1759
2024-01,WEEKENDS/HOLIDAY,6,TRAIN,CC3,175,870
2024-01,WEEKDAY,6,TRAIN,CC3,215,3668
2024-01,WEEKDAY,9,TRAIN,CC20,9316,5558
2024-01,WEEKENDS/HOLIDAY,9,TRAIN,CC20,2800,1960
2024-01,WEEKDAY,8,TRAIN,EW16/NE3/TE17,35659,136244
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,EW16/NE3/TE17,6599,9854
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,EW18,9049,6340
2024-01,WEEKDAY,11,TRAIN,EW18,17025,12424
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,TE7,2423,1924
2024-01,WEEKDAY,8,TRAIN,TE7,16306,15813
2024-01,WEEKENDS/HOLIDAY,5,TRAIN,CC17/TE9,311,33
2024-01,WEEKDAY,5,TRAIN,CC17/TE9,2176,235
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,BP2,1625,925
2024-01,WEEKDAY,12,TRAIN,BP2,2529,1537
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,NE17/PTC,22998,18516
2024-01,WEEKDAY,11,TRAIN,NE17/PTC,36794,27747
2024-01,WEEKDAY,0,TRAIN,TE15,14,131
2024-01,WEEKENDS/HOLIDAY,0,TRAIN,TE15,3,54
2024-01,WEEKDAY,21,TRAIN,NS7,20984,37983
2024-01,WEEKENDS/HOLIDAY,21,TRAIN,NS7,16222,13995
2024-01,WEEKDAY,21,TRAIN,BP5,1321,2263
2024-01,WEEKENDS/HOLIDAY,21,TRAIN,BP5,502,855
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,TE15,1398,1751
2024-01,WEEKDAY,8,TRAIN,TE15,12652,14978
2024-01,WEEKDAY,23,TRAIN,CC19/DT9,1343,1816
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,CC19/DT9,497,721
2024-01,WEEKDAY,9,TRAIN,EW27,50674,40756
2024-01,WEEKENDS/HOLIDAY,9,TRAIN,EW27,18609,12075
2024-01,WEEKDAY,7,TRAIN,TE15,9035,9507
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,TE15,30,106
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,EW15,2431,8695
2024-01,WEEKDAY,8,TRAIN,EW15,18176,234127
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,EW22,343,1343
2024-01,WEEKDAY,23,TRAIN,EW22,1293,2951
2024-01,WEEKDAY,8,TRAIN,CE1/DT16,10658,38655
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,CE1/DT16,4478,14040
2024-01,WEEKDAY,14,TRAIN,NS8,14884,14741
2024-01,WEEKENDS/HOLIDAY,14,TRAIN,NS8,8536,6908
2024-01,WEEKDAY,6,TRAIN,TE13,588,2714
2024-01,WEEKENDS/HOLIDAY,6,TRAIN,TE13,19,45
2024-01,WEEKDAY,23,TRAIN,TE16,2844,3917
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,TE16,1162,1611
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,DT25,612,2062
2024-01,WEEKDAY,22,TRAIN,DT25,1729,5382
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,DT23,1555,1459
2024-01,WEEKDAY,19,TRAIN,DT23,11783,7466
2024-01,WEEKDAY,7,TRAIN,CG2,13842,24256
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,CG2,5618,8785
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,TE6,531,3961
2024-01,WEEKDAY,23,TRAIN,TE6,1010,8857
2024-01,WEEKENDS/HOLIDAY,5,TRAIN,CC12,170,10
2024-01,WEEKDAY,5,TRAIN,CC12,998,137
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,EW16/NE3/TE17,5181,10402
2024-01,WEEKDAY,7,TRAIN,EW16/NE3/TE17,29153,106764
2024-01,WEEKENDS/HOLIDAY,16,TRAIN,NS23,26419,25095
2024-01,WEEKDAY,16,TRAIN,NS23,44319,40472
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,TE15,619,590
2024-01,WEEKDAY,23,TRAIN,TE15,1351,1642
2024-01,WEEKDAY,5,TRAIN,PE6,2188,209
2024-01,WEEKENDS/HOLIDAY,5,TRAIN,PE6,334,73
2024-01,WEEKDAY,19,TRAIN,DT33,14701,56181
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,DT33,4883,8406
2024-01,WEEKDAY,8,TRAIN,NS24/NE6/CC1,26932,59664
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,NS24/NE6/CC1,3024,9317
2024-01,WEEKDAY,23,TRAIN,PE1,304,2615
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,PE1,171,1128
2024-01,WEEKDAY,19,TRAIN,NE1/CC29,108802,54926
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,NE1/CC29,40598,19453
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,BP11,1530,349
2024-01,WEEKDAY,7,TRAIN,BP11,21160,3038
2024-01,WEEKDAY,20,TRAIN,BP4,1857,3304
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,BP4,404,1116
2024-01,WEEKDAY,7,TRAIN,CC3,813,7352
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,CC3,312,1941
2024-01,WEEKENDS/HOLIDAY,10,TRAIN,DT13,4055,7069
2024-01,WEEKDAY,10,TRAIN,DT13,8514,18391
2024-01,WEEKDAY,7,TRAIN,SW7,10692,3167
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,SW7,945,264
2024-01,WEEKDAY,21,TRAIN,DT30,2606,12920
2024-01,WEEKENDS/HOLIDAY,21,TRAIN,DT30,1177,4695
2024-01,WEEKDAY,15,TRAIN,NE14,29534,31073
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,NE14,14628,14785
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,NE1/CC29,39045,28066
2024-01,WEEKDAY,17,TRAIN,NE1/CC29,108532,54211
2024-01,WEEKDAY,21,TRAIN,EW21/CC22,28272,13944
2024-01,WEEKENDS/HOLIDAY,21,TRAIN,EW21/CC22,6821,4792
2024-01,WEEKDAY,23,TRAIN,NS8,4196,10712
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,NS8,3230,4571
2024-01,WEEKDAY,0,TRAIN,EW33,1,275
2024-01,WEEKENDS/HOLIDAY,0,TRAIN,EW33,0,326
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,NS16,22091,20945
2024-01,WEEKDAY,13,TRAIN,NS16,41980,39909
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,SW4,1105,1291
2024-01,WEEKDAY,15,TRAIN,SW4,1611,3327
2024-01,WEEKDAY,5,TRAIN,TE19,9,0
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,DT6,4211,2482
2024-01,WEEKDAY,12,TRAIN,DT6,10197,8507
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,BP8,704,844
2024-01,WEEKDAY,17,TRAIN,BP8,3627,2871
2024-01,WEEKENDS/HOLIDAY,9,TRAIN,TE12,1045,2387
2024-01,WEEKDAY,9,TRAIN,TE12,4763,11250
2024-01,WEEKDAY,5,TRAIN,NE13,4304,755
2024-01,WEEKENDS/HOLIDAY,5,TRAIN,NE13,561,132
2024-01,WEEKDAY,9,TRAIN,EW24/NS1,39600,95812
2024-01,WEEKENDS/HOLIDAY,9,TRAIN,EW24/NS1,14256,23716
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,DT18,2049,3779
2024-01,WEEKDAY,11,TRAIN,DT18,12526,18607
2024-01,WEEKENDS/HOLIDAY,14,TRAIN,DT21,3646,4794
2024-01,WEEKDAY,14,TRAIN,DT21,7353,8456
2024-01,WEEKENDS/HOLIDAY,6,TRAIN,NS17/CC15,5547,3730
2024-01,WEEKDAY,6,TRAIN,NS17/CC15,41353,29529
2024-01,WEEKENDS/HOLIDAY,18,TRAIN,DT22,7419,10447
2024-01,WEEKDAY,18,TRAIN,DT22,15541,27455
2024-01,WEEKDAY,17,TRAIN,TE18,17018,8920
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,TE18,5695,5151
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,EW9,11697,16888
2024-01,WEEKDAY,19,TRAIN,EW9,27195,60910
2024-01,WEEKDAY,9,TRAIN,NS27/CE2/TE20,1482,25880
2024-01,WEEKENDS/HOLIDAY,9,TRAIN,NS27/CE2/TE20,485,1140
2024-01,WEEKDAY,17,TRAIN,TE1,29616,4496
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,TE1,2358,1935
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,DT30,4464,1624
2024-01,WEEKDAY,11,TRAIN,DT30,7795,2663
2024-01,WEEKDAY,5,TRAIN,NS8,15482,2315
2024-01,WEEKENDS/HOLIDAY,5,TRAIN,NS8,2626,391
2024-01,WEEKDAY,14,TRAIN,EW9,19916,17457
2024-01,WEEKENDS/HOLIDAY,14,TRAIN,EW9,11519,10987
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,DT34,1466,1302
2024-01,WEEKDAY,8,TRAIN,DT34,14643,13451
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,TE4,2131,1445
2024-01,WEEKDAY,15,TRAIN,TE4,3997,3339
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,NE12/CC13,4635,13571
2024-01,WEEKDAY,23,TRAIN,NE12/CC13,9914,30391
2024-01,WEEKENDS/HOLIDAY,6,TRAIN,NS3,6606,2140
2024-01,WEEKDAY,6,TRAIN,NS3,49430,10394
2024-01,WEEKDAY,20,TRAIN,CG2,26268,18661
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,CG2,14228,8376
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,CC2,286,958
2024-01,WEEKDAY,7,TRAIN,CC2,1190,9622
2024-01,WEEKENDS/HOLIDAY,10,TRAIN,EW8/CC9,18243,41874
2024-01,WEEKDAY,10,TRAIN,EW8/CC9,25237,51456
2024-01,WEEKDAY,22,TRAIN,CC14,2763,6122
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,CC14,1288,2181
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,CC16,1639,2777
2024-01,WEEKDAY,20,TRAIN,CC16,5341,8856
2024-01,WEEKDAY,8,TRAIN,CC16,20920,24386
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,CC16,2417,3109
2024-01,WEEKDAY,19,TRAIN,NS5,23694,85403
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,NS5,9385,16853
2024-01,WEEKENDS/HOLIDAY,21,TRAIN,NS23,28895,6520
2024-01,WEEKDAY,21,TRAIN,NS23,72226,15722
2024-01,WEEKDAY,12,TRAIN,NS28,1943,3097
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,NS28,3575,2190
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,SE4,94,840
2024-01,WEEKDAY,23,TRAIN,SE4,211,2133
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,EW20,6335,5095
2024-01,WEEKDAY,13,TRAIN,EW20,12489,11354
2024-01,WEEKDAY,18,TRAIN,BP11,3624,11979
2024-01,WEEKENDS/HOLIDAY,18,TRAIN,BP11,1271,1623
2024-01,WEEKDAY,13,TRAIN,NS15,25214,21213
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,NS15,7136,5153
2024-01,WEEKENDS/HOLIDAY,21,TRAIN,TE19,1239,674
2024-01,WEEKDAY,21,TRAIN,TE19,7989,1499
2024-01,WEEKENDS/HOLIDAY,6,TRAIN,EW19,2436,1300
2024-01,WEEKDAY,6,TRAIN,EW19,21801,8919
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,NE7/DT12,18836,27106
2024-01,WEEKDAY,12,TRAIN,NE7/DT12,42909,36704
2024-01,WEEKDAY,8,TRAIN,PE4,4057,1609
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,PE4,789,418
2024-01,WEEKDAY,15,TRAIN,DT34,4019,3751
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,DT34,2014,1641
2024-01,WEEKDAY,23,TRAIN,TE1,445,1253
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,TE1,225,1166
2024-01,WEEKENDS/HOLIDAY,6,TRAIN,EW2/DT32,7617,4223
2024-01,WEEKDAY,6,TRAIN,EW2/DT32,61548,28827
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,NS2,4647,11654
2024-01,WEEKDAY,22,TRAIN,NS2,11095,27723
2024-01,WEEKDAY,9,TRAIN,NS11,59227,21097
2024-01,WEEKENDS/HOLIDAY,9,TRAIN,NS11,22923,8787
2024-01,WEEKDAY,14,TRAIN,DT31,6277,6924
2024-01,WEEKENDS/HOLIDAY,14,TRAIN,DT31,3429,3563
2024-01,WEEKDAY,22,TRAIN,NE17/PTC,19427,37861
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,NE17/PTC,9360,15615
2024-01,WEEKDAY,6,TRAIN,TE8,6153,2814
2024-01,WEEKENDS/HOLIDAY,6,TRAIN,TE8,42,49
2024-01,WEEKENDS/HOLIDAY,6,TRAIN,NS8,8320,2819
2024-01,WEEKDAY,6,TRAIN,NS8,55454,13389
2024-01,WEEKENDS/HOLIDAY,0,TRAIN,SW6,8,291
2024-01,WEEKDAY,0,TRAIN,SW6,8,618
2024-01,WEEKDAY,16,TRAIN,NE8,30388,33308
2024-01,WEEKENDS/HOLIDAY,16,TRAIN,NE8,21542,25169
2024-01,WEEKDAY,11,TRAIN,EW9,16963,12868
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,EW9,10951,9345
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,DT31,3972,2144
2024-01,WEEKDAY,11,TRAIN,DT31,6851,4308
2024-01,WEEKENDS/HOLIDAY,16,TRAIN,EW6,5242,6337
2024-01,WEEKDAY,16,TRAIN,EW6,9973,15610
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,NE11,7326,6693
2024-01,WEEKDAY,15,TRAIN,NE11,17886,14683
2024-01,WEEKENDS/HOLIDAY,10,TRAIN,SE5,1739,676
2024-01,WEEKDAY,10,TRAIN,SE5,2914,1206
2024-01,WEEKENDS/HOLIDAY,16,TRAIN,BP6/DT1,18654,20163
2024-01,WEEKDAY,16,TRAIN,BP6/DT1,34094,51138
2024-01,WEEKDAY,14,TRAIN,CC24,23673,23800
2024-01,WEEKENDS/HOLIDAY,14,TRAIN,CC24,4266,3012
2024-01,WEEKDAY,7,TRAIN,NS18,39682,17954
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,NS18,5577,2287
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,NE9,7358,10025
2024-01,WEEKDAY,20,TRAIN,NE9,21008,28214
2024-01,WEEKDAY,10,TRAIN,TE6,11567,3240
2024-01,WEEKENDS/HOLIDAY,10,TRAIN,TE6,6060,2144
2024-01,WEEKDAY,17,TRAIN,BP7,1374,2266
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,BP7,294,521
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,DT21,4414,2691
2024-01,WEEKDAY,19,TRAIN,DT21,16301,10617
2024-01,WEEKDAY,18,TRAIN,PE6,9408,19257
2024-01,WEEKENDS/HOLIDAY,18,TRAIN,PE6,3572,4179
2024-01,WEEKDAY,0,TRAIN,DT34,3,690
2024-01,WEEKENDS/HOLIDAY,0,TRAIN,DT34,0,371
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,CC11,5742,4430
2024-01,WEEKDAY,20,TRAIN,CC11,26518,10181
2024-01,WEEKENDS/HOLIDAY,21,TRAIN,DT27,1844,4172
2024-01,WEEKDAY,21,TRAIN,DT27,5488,9463
2024-01,WEEKDAY,21,TRAIN,CE1/DT16,74322,21444
2024-01,WEEKENDS/HOLIDAY,21,TRAIN,CE1/DT16,38700,11116
2024-01,WEEKDAY,16,TRAIN,EW29,27635,5723
2024-01,WEEKENDS/HOLIDAY,16,TRAIN,EW29,7972,5117
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,TE12,723,2612
2024-01,WEEKDAY,8,TRAIN,TE12,5439,20626
2024-01,WEEKDAY,20,TRAIN,TE22,6748,4227
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,TE22,5209,2250
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,DT20,1531,1154
2024-01,WEEKDAY,23,TRAIN,DT20,4025,2679
2024-01,WEEKDAY,16,TRAIN,EW15,45333,20482
2024-01,WEEKENDS/HOLIDAY,16,TRAIN,EW15,11606,8433
2024-01,WEEKDAY,9,TRAIN,EW32,1922,5072
2024-01,WEEKENDS/HOLIDAY,9,TRAIN,EW32,1923,694
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,NE7/DT12,26095,21941
2024-01,WEEKDAY,19,TRAIN,NE7/DT12,45423,49312
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,DT3,2249,4000
2024-01,WEEKDAY,19,TRAIN,DT3,6154,22505
2024-01,WEEKDAY,17,TRAIN,NS2,46642,60509
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,NS2,13317,15236
2024-01,WEEKENDS/HOLIDAY,0,TRAIN,TE13,5,39
2024-01,WEEKDAY,0,TRAIN,TE13,17,90
2024-01,WEEKDAY,18,TRAIN,TE18,24517,16097
2024-01,WEEKENDS/HOLIDAY,18,TRAIN,TE18,5484,5860
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,EW30,61,645
2024-01,WEEKDAY,23,TRAIN,EW30,137,765
2024-01,WEEKENDS/HOLIDAY,10,TRAIN,SW7,1813,652
2024-01,WEEKDAY,10,TRAIN,SW7,3108,1230
2024-01,WEEKENDS/HOLIDAY,16,TRAIN,NS7,13413,9394
2024-01,WEEKDAY,16,TRAIN,NS7,21679,24888
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,NS15,1223,2802
2024-01,WEEKDAY,23,TRAIN,NS15,4014,5940
2024-01,WEEKENDS/HOLIDAY,9,TRAIN,TE15,2194,3603
2024-01,WEEKDAY,9,TRAIN,TE15,8460,14369
2024-01,WEEKDAY,22,TRAIN,EW26,7813,39797
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,EW26,3969,16232
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,NE5,4324,6529
2024-01,WEEKDAY,12,TRAIN,NE5,11781,14307
2024-01,WEEKDAY,11,TRAIN,TE13,4112,3681
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,TE13,1771,1881
2024-01,WEEKDAY,10,TRAIN,NE4/DT19,30950,75456
2024-01,WEEKENDS/HOLIDAY,10,TRAIN,NE4/DT19,14175,34829
2024-01,WEEKENDS/HOLIDAY,5,TRAIN,CC11,408,154
2024-01,WEEKDAY,5,TRAIN,CC11,1499,1250
2024-01,WEEKENDS/HOLIDAY,9,TRAIN,TE13,931,1839
2024-01,WEEKDAY,9,TRAIN,TE13,3010,8612
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,EW9,14080,15553
2024-01,WEEKDAY,17,TRAIN,EW9,36232,33289
2024-01,WEEKDAY,17,TRAIN,TE3,20128,14507
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,TE3,4660,3202
2024-01,WEEKDAY,22,TRAIN,CC10/DT26,6650,14862
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,CC10/DT26,2124,6184
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,PE6,902,1909
2024-01,WEEKDAY,22,TRAIN,PE6,1936,4842
2024-01,WEEKDAY,9,TRAIN,TE5,7128,3088
2024-01,WEEKENDS/HOLIDAY,9,TRAIN,TE5,2328,931
2024-01,WEEKENDS/HOLIDAY,18,TRAIN,PE5,2507,3062
2024-01,WEEKDAY,18,TRAIN,PE5,6825,15981
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,NE11,8078,7254
2024-01,WEEKDAY,13,TRAIN,NE11,14446,13017
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,PW3,232,617
2024-01,WEEKDAY,22,TRAIN,PW3,785,1191
2024-01,WEEKENDS/HOLIDAY,18,TRAIN,TE12,1749,1018
2024-01,WEEKDAY,18,TRAIN,TE12,10940,4894
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,SE3,594,2078
2024-01,WEEKDAY,20,TRAIN,SE3,1104,6678
2024-01,WEEKDAY,12,TRAIN,DT13,13346,20032
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,DT13,5880,7624
2024-01,WEEKDAY,20,TRAIN,TE3,4173,13217
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,TE3,1561,3980
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,NS16,3977,14332
2024-01,WEEKDAY,23,TRAIN,NS16,9711,30989
2024-01,WEEKDAY,13,TRAIN,NS27/CE2/TE20,3638,8175
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,NS27/CE2/TE20,1581,2575
2024-01,WEEKDAY,0,TRAIN,NS24/NE6/CC1,518,598
2024-01,WEEKENDS/HOLIDAY,0,TRAIN,NS24/NE6/CC1,187,307
2024-01,WEEKENDS/HOLIDAY,14,TRAIN,BP9,1124,816
2024-01,WEEKDAY,14,TRAIN,BP9,2477,1985
2024-01,WEEKDAY,19,TRAIN,EW24/NS1,148073,114533
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,EW24/NS1,48131,37162
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,NS23,12296,27178
2024-01,WEEKDAY,12,TRAIN,NS23,27416,49301
2024-01,WEEKENDS/HOLIDAY,21,TRAIN,PE4,451,1019
2024-01,WEEKDAY,21,TRAIN,PE4,842,2357
2024-01,WEEKDAY,13,TRAIN,NE4/DT19,93774,70885
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,NE4/DT19,35132,42098
2024-01,WEEKDAY,20,TRAIN,PE5,2249,10553
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,PE5,1027,3142
2024-01,WEEKDAY,20,TRAIN,TE13,4070,2255
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,TE13,1291,966
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,CC26,1222,1039
2024-01,WEEKDAY,15,TRAIN,CC26,3613,2796
2024-01,WEEKDAY,14,TRAIN,CC4/DT15,18445,19636
2024-01,WEEKENDS/HOLIDAY,14,TRAIN,CC4/DT15,8719,12822
2024-01,WEEKDAY,7,TRAIN,EW3,43542,27871
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,EW3,4562,3000
2024-01,WEEKDAY,8,TRAIN,EW12/DT14,29403,127216
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,EW12/DT14,6196,14075
2024-01,WEEKDAY,19,TRAIN,DT8,7932,7035
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,DT8,1124,1787
2024-01,WEEKDAY,11,TRAIN,NE9,25456,15833
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,NE9,12787,8454
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,CC17/TE9,1587,2008
2024-01,WEEKDAY,19,TRAIN,CC17/TE9,8641,12698
2024-01,WEEKDAY,8,TRAIN,DT30,42839,5472
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,DT30,4193,1597
2024-01,WEEKDAY,18,TRAIN,PW5,3621,7858
2024-01,WEEKENDS/HOLIDAY,18,TRAIN,PW5,1710,3271
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,PE5,2652,2628
2024-01,WEEKDAY,17,TRAIN,PE5,7370,10807
